BCCSAT-1
2.5701350532202722,0.0021526911846043604,494775.9818251476
2.569990609239958,0.0032586565123799475,494768.3969624057
2.5698461639073957,0.004364624169191505,494760.87160578434
2.5697017168738956,0.005470594095853672,494753.40576422756
2.569557267790753,0.006576566233154,494745.99944641656
2.5694128163092422,0.007682540521876398,494738.65266074945
2.569268362080611,0.008788516902822086,494731.36541537044
2.56912390475608,0.0098944953167781,494724.1377181447
2.5689794439868403,0.011000475704525167,494716.9695766756
2.5688349794240475,0.012106458006851194,494709.86099829717
2.5686905107188225,0.013212442164508627,494702.8119900738
2.5685460375222404,0.014318428118286724,494695.8225588004
2.5684015594853387,0.015424415808927543,494688.8927110048
2.5682570762591013,0.016530405177202216,494682.0224529496
2.568112587494465,0.0176363961638649,494675.2117906201
2.5679680928423076,0.01874238870967579,494668.4607297395
2.567823591953458,0.019848382755360057,494661.76927576825
2.5676790844786748,0.020954378241678936,494655.1374338841
2.567534570068659,0.022060375109348017,494648.5652090107
2.5673900483740413,0.02316637329910798,494642.05260579695
2.5672455190453807,0.024272372751685894,494635.5996286164
2.567100981733163,0.0253783734078033,494629.2062815887
2.566956436087795,0.026484375208186837,494622.8725685494
2.566811881759605,0.027590378093537954,494616.5984930847
2.566667318398837,0.028696382004552486,494610.3840584941
