BRITE-CA1 (TORONTO)
0.5378570289406993,0.002100168784409741,649281.8859344352
0.5377107150469388,0.0031696432700023796,649342.3028760507
0.5375644026844476,0.004239099131810111,649402.7879320086
0.5374180915233925,0.005308536311647304,649463.3410292373
0.5372717812339541,0.006377954751389258,649523.9620944253
0.5371254714863324,0.007447354392927518,649584.6510540042
0.5369791619507382,0.008516735178191638,649645.4078341736
0.5368328522973981,0.009586097049109395,649706.2323608698
0.5366865421965396,0.01065543994767866,649767.1245597971
0.5365402313184015,0.011724763815881167,649828.0843564104
0.5363939193332193,0.012794068595760747,649889.111675918
0.5362476059112296,0.013863354229375516,649950.2064432856
0.5361012907226622,0.014932620658825451,650011.3685832282
0.5359549734377457,0.01600186782620251,650072.5980202201
0.5358086537266912,0.017071095673672206,650133.8946784909
0.5356623312597039,0.01814030414338434,650195.2584820241
0.5355160057069678,0.019209493177547058,650256.689354556
0.5353696767386504,0.020278662718384848,650318.1872195833
0.5352233440248952,0.02134781270816242,650379.75200036
0.5350770072358254,0.022416943089140794,650441.3836198859
0.5349306660415325,0.02348605380363684,650503.0820009273
0.5347843201120775,0.024555144793994215,650564.8470659993
0.5346379691174913,0.025624216002558434,650626.6787373816
0.5344916127277645,0.026693267371728002,650688.5769370988
0.5343452506128499,0.027762298843918714,650750.5415869431
