HORYU-4
0.5765471236205725,0.0005774875907063361,533068.5087471252
0.5774893814202283,0.001147275291531307,533073.9116150565
0.5784316389681042,0.001717061070988879,533079.3354396208
0.5793738968665193,0.0022868444174281555,533084.7802140627
0.580316155717789,0.002856624819203315,533090.2459315467
0.5812584161242234,0.003426401764671661,533095.7325851682
0.5822006786881214,0.003996174742189869,533101.240167942
0.5831429440117885,0.00456594324012404,533106.76867281
0.5840852126975071,0.005135706746831994,533112.3180926364
0.5850274853475517,0.005705464750671082,533117.8884202121
0.5859697625641966,0.006275216740003452,533123.4796482502
0.5869120449497064,0.00684496220318854,533129.0917693898
0.5878543331063255,0.0074147006285781875,533134.7247761969
0.5887966276362873,0.007984431504519971,533140.3786611517
0.5897389291418225,0.008554154319362756,533146.053416675
0.5906812382251501,0.009123868561450546,533151.7490350984
0.5916235554884667,0.009693573719115738,533157.465508685
0.5925658815339596,0.010263269280686582,533163.2028296189
0.5935082169638016,0.010832954734483459,533168.9609900133
0.5944505623801476,0.011402629568816474,533174.7399818988
0.595392918385144,0.011972293271991273,533180.5397972423
0.5963352855809284,0.012541945332307045,533186.3604279208
0.5972776645695925,0.013111585238035331,533192.2018657508
0.5982200559532383,0.01368121247745242,533198.0641024548
0.5991624603339466,0.014250826538820597,533203.9471297014
