CORVUS BC3
5.617819069631301,0.0021711214007047305,443795.02718076576
5.617676369614944,0.0032891504168970757,443797.33064403007
5.6175336686529995,0.0044071785468451224,443799.68207971
5.6173909663929456,0.0055252057344337,443802.08148405247
5.617248262482245,0.0066432319235496485,443804.52885305305
5.617105556568347,0.007761257058068589,443807.0241824263
5.616962848298684,0.008879281081873669,443809.5674676451
5.616820137320662,0.009997303938847235,443812.1587039026
5.616677423281662,0.011115325572868838,443814.7978861382
5.616534705829036,0.01223334592783636,443817.48500902386
5.616391984610101,0.013351364947622062,443820.2200669702
5.616249259272139,0.014469382576125485,443823.0030541235
5.616106529462392,0.015587398757222107,443825.833964368
5.615963794828058,0.01670541343480995,443828.712791323
5.615821055016288,0.017823426552774628,443831.63952835
5.615678309674182,0.018941438055005186,443834.6141685443
5.615535558448789,0.02005944788538986,443837.6367047353
5.615392800987097,0.021177455987815185,443840.707129491
5.615250036936034,0.022295462306183098,443843.825435125
5.6151072659424655,0.023413466784373654,443846.99161367153
5.614964487653188,0.024531469366288913,443850.2056569194
5.614821701714926,0.02564946999581173,443853.46755638573
5.614678907774332,0.026767468616843294,443856.7773033197
5.614536105477977,0.02788546517326743,443860.13488871924
5.614393294472351,0.029003459608987422,443863.540303316
